Student_ID,Study_Hours,Attendance,Rest_Hours,Parental_Involvement,Access_to_Resources
4096,14,68,7.0,Medium,High
4097,24,76,8.0,High,Low
4098,16,63,9.0,Medium,Medium
4099,19,69,6.0,High,Medium
4100,20,92,10.0,Medium,Medium
4101,11,92,9.0,High,Medium
4102,15,68,7.0,High,Low
4103,28,73,7.0,High,Medium
4104,25,65,10.0,Low,Medium
4105,20,63,9.0,Medium,Medium
4106,21,100,7.0,Low,Medium
4107,18,86,7.0,Medium,Medium
4108,28,82,9.0,Medium,High
4109,19,91,9.0,Medium,Medium
4110,21,94,9.0,High,Low
4111,27,92,8.0,Medium,Medium
4112,15,61,9.0,High,Low
4113,29,67,8.0,Low,High
4114,11,86,7.0,Medium,High
4115,30,75,10.0,Medium,Low
4116,18,99,9.0,Medium,Medium
4117,19,87,7.0,Low,High
4118,9,98,8.0,High,High
4119,17,68,8.0,Medium,Medium
4120,14,95,7.0,High,Medium
4121,16,73,8.0,High,Medium
4122,19,100,7.0,Medium,High
4123,26,66,9.0,High,High
4124,21,81,8.0,High,Medium
4125,22,92,6.0,High,Low
4126,13,77,,High,High
4127,15,79,7.0,High,High
4128,31,99,5.0,Medium,Low
4129,16,77,8.0,Medium,Low
4130,30,84,10.0,High,Medium
4131,19,62,8.0,High,Medium
4132,20,94,9.0,Medium,Medium
4133,26,86,8.0,Medium,Low
4134,28,76,7.0,Medium,High
4135,19,61,7.0,Medium,High
4136,18,84,6.0,Low,Low
4137,20,61,9.0,Low,High
4138,22,60,9.0,High,Medium
4139,25,85,8.0,Medium,Medium
4140,20,68,5.0,Medium,High
4141,24,68,9.0,High,Medium
4142,30,86,7.0,High,High
4143,22,62,8.0,Low,Medium
4144,22,73,6.0,Low,Medium
4145,11,66,8.0,Medium,Medium
4146,4,83,8.0,High,Medium
4147,22,86,5.0,Low,Medium
4148,19,89,10.0,Medium,High
4149,17,70,8.0,High,Medium
4150,21,64,8.0,High,Low
4151,20,63,9.0,Medium,Low
4152,27,77,8.0,Low,High
4153,21,98,9.0,Medium,Medium
4154,16,69,6.0,Medium,Medium
4155,26,70,8.0,Medium,High
4156,19,64,5.0,Medium,High
4157,23,84,8.0,Medium,High
4158,17,87,10.0,Low,Low
4159,16,86,6.0,High,Medium
4160,21,94,7.0,Medium,High
4161,20,79,,Medium,High
4162,23,65,,High,High
4163,18,72,9.0,Medium,Medium
4164,9,86,9.0,High,High
4165,17,85,7.0,Medium,Low
4166,25,81,5.0,Medium,Medium
4167,18,87,6.0,Medium,Medium
4168,19,85,10.0,Medium,High
4169,26,95,9.0,Medium,Low
4170,16,83,8.0,Medium,Medium
4171,11,91,8.0,Low,High
4172,19,70,6.0,Medium,Medium
4173,17,87,10.0,Medium,Medium
4174,14,96,7.0,Medium,High
4175,19,75,9.0,Medium,High
4176,23,91,6.0,High,Medium
4177,20,89,8.0,Medium,High
4178,22,62,10.0,High,Medium
4179,31,83,7.0,Low,High
4180,18,65,9.0,Medium,High
4181,22,99,6.0,Medium,Medium
4182,17,92,7.0,High,High
4183,15,64,8.0,High,Low
4184,16,65,9.0,High,Low
4185,17,84,8.0,Low,High
4186,22,74,9.0,High,Low
4187,34,61,10.0,Medium,Low
4188,16,82,7.0,Low,Medium
4189,18,76,6.0,Medium,Low
4190,20,64,,Medium,High
4191,22,92,10.0,High,High
4192,22,97,7.0,Medium,Medium
4193,28,90,10.0,Low,Medium
4194,5,93,8.0,Medium,Medium
4195,6,69,11.0,High,Medium
4196,17,71,11.0,Medium,Medium
4197,27,68,10.0,Medium,Low
4198,11,91,6.0,Medium,Medium
4199,2,98,5.0,High,Medium
4200,23,89,8.0,High,High
4201,21,95,9.0,Medium,High
4202,13,86,9.0,Medium,High
4203,14,76,7.0,High,Medium
4204,14,77,6.0,High,High
4205,21,63,,Low,High
4206,16,61,11.0,Medium,High
4207,23,88,7.0,High,Low
4208,3,78,9.0,Medium,Medium
4209,15,82,11.0,Medium,Medium
4210,13,82,8.0,Medium,Medium
4211,18,71,8.0,Medium,High
4212,17,79,9.0,Medium,Medium
4213,25,79,8.0,High,Medium
4214,9,76,10.0,Medium,Medium
4215,20,93,7.0,High,Medium
4216,23,78,8.0,High,High
4217,31,84,6.0,Medium,Medium
4218,17,96,8.0,High,Medium
4219,22,95,6.0,Medium,Medium
4220,9,96,9.0,Medium,Low
4221,6,71,6.0,Medium,High
4222,25,61,9.0,Medium,High
4223,20,70,7.0,Low,Medium
4224,27,71,11.0,Medium,High
4225,12,96,10.0,Medium,Medium
4226,23,86,9.0,Medium,Medium
4227,31,63,6.0,High,High
4228,23,65,7.0,High,Medium
4229,22,66,7.0,Medium,Medium
4230,20,85,7.0,Medium,Low
4231,11,89,10.0,Low,High
4232,28,94,8.0,Medium,High
4233,16,98,7.0,High,Medium
4234,23,68,7.0,High,Medium
4235,11,72,7.0,Medium,Medium
4236,13,70,9.0,Medium,High
4237,29,74,6.0,Medium,Low
4238,18,97,8.0,Medium,High
4239,29,83,9.0,High,High
4240,20,90,5.0,Medium,Medium
4241,9,80,6.0,High,Low
4242,25,61,8.0,Medium,Medium
4243,16,63,10.0,Medium,Low
4244,24,82,10.0,Medium,Medium
4245,20,89,7.0,Low,Low
4246,11,69,10.0,High,Medium
4247,21,89,8.0,High,Medium
4248,33,92,8.0,High,High
4249,23,76,8.0,Low,High
4250,20,90,9.0,High,High
4251,26,76,7.0,Low,Medium
4252,21,87,7.0,Low,Low
4253,21,91,6.0,Medium,Medium
4254,13,100,9.0,Medium,Low
4255,21,74,9.0,High,Low
4256,26,76,9.0,Medium,Medium
4257,15,67,6.0,Low,Medium
4258,29,68,7.0,Medium,Low
4259,19,88,10.0,Medium,Medium
4260,15,97,8.0,Low,Medium
4261,26,76,,Medium,Medium
4262,18,67,8.0,High,High
4263,25,71,9.0,Medium,Low
4264,18,78,8.0,High,Medium
4265,20,72,7.0,Medium,Low
4266,23,69,9.0,Medium,Low
4267,22,89,6.0,Medium,High
4268,8,60,,High,Medium
4269,13,82,7.0,Medium,High
4270,26,92,9.0,Low,Medium
4271,19,71,8.0,High,Medium
4272,17,84,7.0,Low,High
4273,12,87,10.0,High,High
4274,14,86,9.0,Low,Low
4275,8,78,8.0,High,High
4276,19,74,11.0,Medium,Medium
4277,16,93,9.0,Medium,Medium
4278,14,90,7.0,Low,Medium
4279,20,73,5.0,Medium,High
4280,22,64,,High,Low
4281,33,63,10.0,High,High
4282,11,64,9.0,Medium,Medium
4283,27,83,10.0,Medium,Medium
4284,26,62,7.0,Low,High
4285,15,73,8.0,Medium,Medium
4286,21,90,8.0,Medium,Low
4287,17,72,8.0,Low,Medium
4288,21,91,9.0,Medium,High
4289,29,90,10.0,Medium,Medium
4290,24,70,11.0,Low,Low
4291,23,89,10.0,Low,Medium
4292,17,90,9.0,Medium,High
4293,11,76,7.0,Low,Medium
4294,19,68,8.0,High,High
4295,27,81,9.0,Medium,High
4296,11,97,8.0,Low,Low
4297,14,86,7.0,High,Medium
4298,21,67,7.0,Medium,Medium
4299,14,87,9.0,Medium,Low
4300,15,77,,Medium,Medium
4301,17,84,8.0,Low,High
4302,12,89,8.0,Medium,Low
4303,14,81,7.0,Medium,Medium
4304,24,93,8.0,High,Medium
4305,12,89,7.0,Medium,Low
4306,10,85,7.0,Medium,Medium
4307,16,66,6.0,High,High
4308,24,93,8.0,Medium,Low
4309,19,97,9.0,Medium,Low
4310,17,65,10.0,Medium,High
4311,20,80,6.0,Low,Medium
4312,10,70,10.0,High,High
4313,23,90,8.0,High,Medium
4314,22,89,6.0,Medium,High
4315,18,66,7.0,High,Medium
4316,26,95,5.0,Medium,Medium
4317,13,67,6.0,Medium,Low
4318,27,92,11.0,Low,Medium
4319,21,78,7.0,Medium,High
4320,18,73,9.0,Medium,Medium
4321,20,66,8.0,Low,Low
4322,19,67,8.0,Medium,Medium
4323,27,86,9.0,High,Medium
4324,14,82,5.0,High,Medium
4325,15,65,10.0,Medium,Medium
4326,26,65,8.0,Medium,Medium
4327,16,63,7.0,Low,Medium
4328,25,90,9.0,High,High
4329,30,88,7.0,High,Medium
4330,18,62,8.0,Medium,Medium
4331,24,82,8.0,Low,Medium
4332,13,63,9.0,Medium,High
4333,25,96,8.0,Low,Low
4334,21,96,6.0,Medium,Medium
4335,23,88,9.0,Medium,Medium
4336,16,97,8.0,Medium,Medium
4337,10,92,5.0,Medium,Medium
4338,23,93,8.0,Low,High
4339,8,83,7.0,High,Low
4340,18,72,9.0,Low,Medium
4341,26,69,,High,High
4342,21,73,6.0,Medium,Medium
4343,32,85,10.0,Medium,Low
4344,26,67,9.0,Low,Medium
4345,16,70,8.0,High,High
4346,20,79,9.0,Medium,Low
4347,20,69,9.0,Medium,Low
4348,11,84,8.0,Low,Medium
4349,14,97,6.0,Medium,Medium
4350,17,90,8.0,Medium,Medium
4351,8,87,10.0,High,High
4352,20,83,9.0,High,Low
4353,19,80,8.0,High,High
4354,10,67,9.0,High,Medium
4355,22,96,8.0,Low,High
4356,24,70,10.0,Medium,High
4357,21,64,10.0,Medium,Medium
4358,18,90,6.0,Low,Medium
4359,24,67,10.0,High,High
4360,24,75,11.0,Low,Medium
4361,22,61,9.0,High,Medium
4362,15,65,9.0,High,High
4363,22,67,7.0,Medium,Medium
4364,27,62,7.0,Low,Low
4365,16,86,8.0,Low,High
4366,33,93,7.0,Medium,Medium
4367,17,75,6.0,Medium,Low
4368,20,95,,Medium,Low
4369,16,69,9.0,Medium,Medium
4370,21,73,6.0,High,High
4371,10,66,8.0,Medium,High
4372,17,85,8.0,Low,Medium
4373,13,77,8.0,High,High
4374,21,85,9.0,Medium,Medium
4375,26,90,9.0,Medium,Medium
4376,24,82,7.0,High,Medium
4377,6,85,10.0,High,Medium
4378,32,97,9.0,High,Medium
4379,22,72,10.0,Low,Low
4380,15,74,8.0,Medium,Low
4381,21,89,8.0,Low,Medium
4382,21,84,8.0,High,High
4383,16,67,10.0,Medium,High
4384,21,75,8.0,Low,High
4385,16,79,8.0,High,Medium
4386,18,77,11.0,High,Medium
4387,16,67,6.0,Medium,Medium
4388,11,97,9.0,Low,Medium
4389,21,90,8.0,Medium,Low
4390,24,79,8.0,High,Medium
4391,23,87,7.0,Medium,Low
4392,25,96,7.0,Low,High
4393,22,65,7.0,Low,Medium
4394,17,70,,High,Medium
4395,25,82,9.0,Medium,Medium
4396,12,92,5.0,High,Medium
4397,15,61,6.0,Medium,Medium
4398,14,99,9.0,Medium,Medium
4399,26,78,9.0,High,High
4400,26,74,6.0,Medium,Medium
4401,23,72,9.0,Medium,Medium
4402,26,67,8.0,Low,Medium
4403,15,92,9.0,Low,Medium
4404,22,98,7.0,High,Medium
4405,19,77,6.0,High,Medium
4406,25,98,8.0,Medium,Medium
4407,19,93,8.0,Low,High
4408,18,79,8.0,Medium,Medium
4409,23,87,7.0,High,Low
4410,25,77,11.0,Medium,Medium
4411,16,82,5.0,High,Low
4412,20,62,7.0,Medium,Medium
4413,14,88,7.0,High,Medium
4414,5,62,8.0,High,High
4415,21,93,9.0,Low,Medium
4416,24,93,9.0,High,Low
4417,22,69,10.0,Low,Medium
4418,8,73,9.0,Medium,High
4419,18,79,5.0,Medium,Medium
4420,7,84,6.0,Medium,Medium
4421,28,71,10.0,Medium,Medium
4422,13,84,10.0,Medium,Medium
4423,28,72,9.0,Low,Low
4424,26,62,7.0,Low,Medium
4425,15,60,8.0,Medium,Medium
4426,13,64,7.0,Medium,High
4427,22,92,6.0,Medium,Low
4428,15,98,,Medium,Medium
4429,21,77,11.0,High,Medium
4430,17,81,7.0,Medium,Medium
4431,9,66,10.0,Low,Medium
4432,7,82,7.0,Medium,High
4433,21,66,6.0,Medium,Medium
4434,17,84,9.0,Medium,High
4435,17,97,8.0,Medium,Low
4436,24,68,10.0,Medium,High
4437,27,91,10.0,Low,Medium
4438,18,61,8.0,Medium,Low
4439,18,75,,Medium,Medium
4440,23,64,7.0,Medium,Low
4441,12,74,7.0,Medium,Medium
4442,21,67,10.0,Medium,Medium
4443,23,75,6.0,Medium,High
4444,24,77,8.0,Low,High
4445,8,72,10.0,High,High
4446,15,86,10.0,High,Medium
4447,15,97,7.0,Medium,High
4448,21,76,10.0,Low,Medium
4449,23,68,6.0,Low,Medium
4450,29,71,7.0,Medium,Medium
4451,17,94,8.0,Medium,Low
4452,17,83,9.0,Medium,Low
4453,27,78,6.0,Medium,Medium
4454,22,66,11.0,Medium,Low
4455,28,78,5.0,Medium,High
4456,22,71,8.0,Medium,High
4457,13,98,8.0,High,Low
4458,12,95,5.0,Medium,Medium
4459,11,63,10.0,Medium,High
4460,24,81,7.0,Low,Medium
4461,27,69,8.0,Medium,High
4462,31,76,8.0,Medium,High
4463,25,95,6.0,Medium,Low
4464,27,81,6.0,Medium,Low
4465,17,73,10.0,High,High
4466,13,68,8.0,Low,High
4467,25,92,5.0,Medium,Medium
4468,23,85,8.0,High,Low
4469,21,79,8.0,Medium,Medium
4470,22,69,8.0,High,Medium
4471,22,73,5.0,High,High
4472,28,98,8.0,Medium,High
4473,28,81,7.0,Medium,Medium
4474,23,76,8.0,High,Medium
4475,25,81,9.0,High,High
4476,23,91,9.0,Low,Medium
4477,17,74,10.0,Medium,Low
4478,25,67,11.0,Medium,Medium
4479,12,83,6.0,High,Medium
4480,26,87,7.0,Medium,High
4481,13,89,9.0,High,High
4482,22,95,8.0,High,Medium
4483,15,75,5.0,High,Medium
4484,23,63,8.0,Medium,Medium
4485,20,98,10.0,Medium,Medium
4486,10,77,6.0,Low,High
4487,23,85,,Medium,Medium
4488,17,87,5.0,Medium,High
4489,25,82,9.0,Medium,Medium
4490,20,68,8.0,Medium,Medium
4491,22,90,7.0,Medium,Low
4492,14,92,7.0,High,Medium
4493,16,82,6.0,Medium,Medium
4494,17,80,10.0,Low,Medium
4495,25,65,7.0,Medium,Low
4496,30,63,9.0,High,High
4497,15,74,7.0,High,Low
4498,26,72,11.0,Medium,Medium
4499,7,98,10.0,Medium,Low
4500,13,91,11.0,High,Medium
4501,14,86,,Low,Medium
4502,12,81,7.0,Medium,Medium
4503,10,67,7.0,Medium,Medium
4504,22,99,11.0,Medium,Medium
4505,19,75,8.0,Medium,Medium
4506,22,64,9.0,Low,Medium
4507,24,80,7.0,Medium,High
4508,22,95,7.0,Low,High
4509,24,95,9.0,Medium,High
4510,20,60,5.0,Medium,Low
4511,13,95,9.0,Medium,High
4512,26,71,9.0,Low,High
4513,16,62,7.0,Medium,High
4514,14,94,8.0,Medium,Medium
4515,19,95,8.0,Medium,Medium
4516,15,84,8.0,Medium,High
4517,17,83,9.0,Medium,High
4518,22,93,7.0,Low,Medium
4519,22,91,11.0,Low,Medium
4520,15,96,8.0,Medium,Low
4521,17,82,,Medium,Medium
4522,26,99,11.0,Medium,High
4523,23,100,5.0,High,Low
4524,32,65,11.0,High,Medium
4525,27,94,8.0,High,High
4526,27,80,7.0,Medium,Medium
4527,12,76,6.0,Medium,Low
4528,25,85,6.0,High,High
4529,20,62,,Medium,Low
4530,17,80,8.0,Medium,Medium
4531,21,95,9.0,Low,High
4532,26,69,8.0,High,High
4533,23,77,7.0,Medium,High
4534,15,98,10.0,Medium,Medium
4535,24,77,11.0,Medium,Medium
4536,16,74,10.0,Medium,High
4537,21,78,7.0,High,Medium
4538,18,81,9.0,Medium,Medium
4539,19,85,9.0,Medium,Medium
4540,25,92,10.0,Medium,Medium
4541,14,78,7.0,High,Medium
4542,32,93,7.0,High,Medium
4543,9,81,10.0,High,Medium
4544,16,74,9.0,High,High
4545,22,86,6.0,Low,Medium
4546,24,89,,High,Medium
4547,19,82,11.0,Medium,Medium
4548,20,62,7.0,High,Medium
4549,22,67,7.0,Medium,High
4550,19,71,8.0,Medium,High
4551,28,71,9.0,Medium,High
4552,25,87,8.0,Low,High
4553,25,61,10.0,Medium,High
4554,14,90,,Medium,Medium
4555,20,71,10.0,Low,Medium
4556,18,72,7.0,High,Medium
4557,14,81,6.0,High,Medium
4558,22,69,7.0,High,Medium
4559,17,95,6.0,High,Medium
4560,24,63,9.0,Medium,Medium
4561,14,78,,Medium,Medium
4562,30,94,7.0,Low,Medium
4563,15,85,8.0,High,Medium
4564,21,72,6.0,High,High
4565,25,77,8.0,High,Medium
4566,17,88,8.0,High,High
4567,25,99,10.0,Medium,High
4568,13,96,6.0,Medium,Medium
4569,29,74,9.0,High,Medium
4570,20,100,9.0,Medium,Medium
4571,16,60,8.0,Medium,High
4572,18,61,7.0,Medium,Medium
4573,25,93,6.0,Medium,Medium
4574,16,68,11.0,High,Medium
4575,16,62,8.0,Medium,Medium
4576,19,69,8.0,Medium,High
4577,13,77,11.0,Medium,Medium
4578,31,89,8.0,Medium,Medium
4579,17,85,11.0,High,Medium
4580,25,70,6.0,Low,High
4581,21,80,8.0,Low,High
4582,14,97,6.0,Low,Medium
4583,20,93,8.0,High,Medium
4584,25,73,8.0,Medium,Medium
4585,19,99,7.0,High,Medium
4586,27,88,8.0,Medium,High
4587,26,62,7.0,Medium,Medium
4588,26,61,8.0,High,Low
4589,17,67,7.0,Low,Medium
4590,14,89,10.0,Medium,Low
4591,16,67,6.0,Medium,Medium
4592,21,80,8.0,Medium,Medium
4593,23,64,6.0,Medium,Low
4594,7,97,7.0,Low,High
4595,20,74,7.0,Low,Medium
4596,21,96,8.0,Medium,Medium
4597,18,98,8.0,High,Medium
4598,28,60,6.0,Low,Medium
4599,23,79,7.0,Medium,Medium
4600,28,61,7.0,Low,Low
4601,19,96,6.0,Medium,Low
4602,26,81,10.0,Medium,Medium
4603,30,63,,High,Low
4604,28,64,8.0,High,Low
4605,13,75,11.0,Medium,High
4606,18,98,,Low,Medium
4607,18,88,9.0,Low,Medium
4608,23,95,,High,Low
4609,24,75,9.0,Medium,Low
4610,15,62,9.0,Low,High
4611,20,99,10.0,Low,Low
4612,8,61,8.0,Medium,Low
4613,29,98,10.0,Medium,Medium
4614,17,75,8.0,High,Low
4615,20,60,11.0,Medium,Medium
4616,18,88,8.0,Medium,Medium
4617,27,99,6.0,Medium,Medium
4618,3,99,8.0,Medium,Low
4619,20,66,9.0,Medium,High
4620,19,67,10.0,High,Medium
4621,17,83,7.0,Medium,Medium
4622,30,85,5.0,Medium,Medium
4623,15,90,9.0,High,High
4624,25,67,9.0,Low,Medium
4625,22,98,6.0,Medium,High
4626,28,86,8.0,Medium,Medium
4627,16,94,8.0,High,Medium
4628,16,82,9.0,Low,High
4629,27,77,7.0,Medium,High
4630,23,99,7.0,Low,Low
4631,11,83,8.0,Low,Medium
4632,17,95,6.0,High,Medium
4633,22,98,11.0,Medium,Low
4634,25,87,9.0,High,High
4635,16,82,7.0,Medium,Medium
4636,3,60,6.0,Medium,Medium
4637,23,62,6.0,High,Low
4638,13,68,9.0,Medium,Medium
4639,8,67,6.0,Low,Low
4640,3,70,8.0,Medium,Medium
4641,25,72,5.0,Medium,Medium
4642,21,74,9.0,Medium,High
4643,19,77,9.0,High,Medium
4644,28,64,8.0,High,Medium
4645,24,62,8.0,High,Low
4646,30,87,9.0,High,Medium
4647,12,81,8.0,Medium,Medium
4648,20,78,9.0,Medium,High
4649,10,85,6.0,Medium,High
4650,19,93,9.0,High,High
4651,19,77,8.0,Medium,Low
4652,24,86,10.0,Medium,High
4653,20,98,8.0,Low,Low
4654,24,94,8.0,Medium,Medium
4655,24,77,7.0,Medium,Medium
4656,33,86,10.0,Medium,Medium
4657,18,67,,High,Low
4658,14,82,9.0,Low,Medium
4659,21,99,8.0,High,Low
4660,15,81,8.0,Low,Low
4661,29,97,8.0,High,Medium
4662,18,76,8.0,Medium,High
4663,17,100,9.0,High,High
4664,17,83,7.0,Low,Medium
4665,24,62,8.0,Medium,Low
4666,19,83,9.0,High,Low
4667,16,71,7.0,Low,Low
4668,30,61,9.0,Low,High
4669,15,93,9.0,Medium,Medium
4670,20,71,7.0,Low,High
4671,24,92,6.0,Low,High
4672,10,72,7.0,Medium,Medium
4673,23,68,8.0,Medium,High
4674,14,99,8.0,Medium,Medium
4675,25,74,10.0,High,Medium
4676,14,84,7.0,Medium,High
4677,24,84,7.0,Low,Medium
4678,27,82,9.0,Medium,Medium
4679,25,97,7.0,Medium,Medium
4680,22,87,7.0,Medium,High
4681,19,76,7.0,Medium,Low
4682,17,94,5.0,High,High
4683,29,67,9.0,High,Low
4684,16,82,9.0,Low,Medium
4685,14,98,9.0,Medium,Medium
4686,24,85,11.0,Medium,Medium
4687,15,93,10.0,High,Medium
4688,14,86,7.0,High,High
4689,11,94,10.0,Medium,Medium
4690,17,98,8.0,Medium,High
4691,20,71,7.0,Medium,Low
4692,21,67,7.0,Medium,Low
4693,26,79,,Medium,Low
4694,23,88,8.0,Medium,Low
4695,19,69,10.0,Medium,Medium
4696,19,60,9.0,Medium,Medium
4697,23,74,7.0,Medium,High
4698,28,99,6.0,High,Low
4699,21,88,9.0,Medium,Medium
4700,17,76,9.0,Medium,High
4701,14,68,10.0,High,High
4702,11,74,8.0,Medium,High
4703,24,67,9.0,Low,High
4704,23,64,9.0,Low,Medium
4705,23,96,6.0,Medium,High
4706,19,100,8.0,Low,High
4707,28,67,9.0,High,High
4708,17,62,9.0,Medium,Low
4709,26,73,8.0,Low,High
4710,20,78,11.0,High,Medium
4711,16,68,11.0,Medium,Low
4712,24,72,8.0,Medium,Medium
4713,22,68,,Medium,High
4714,22,91,9.0,Low,Medium
4715,20,89,8.0,Medium,High
4716,20,85,10.0,High,Low
4717,34,75,6.0,Low,Medium
4718,27,96,8.0,Medium,Medium
4719,24,99,9.0,High,Medium
4720,21,67,10.0,Medium,Medium
4721,26,69,6.0,Medium,Medium
4722,23,81,7.0,High,Low
4723,20,64,5.0,High,Low
4724,18,77,7.0,Medium,Low
4725,20,83,6.0,High,High
4726,1,81,9.0,Medium,Medium
4727,21,73,8.0,High,Medium
4728,17,82,8.0,High,Medium
4729,30,98,8.0,Medium,High
4730,20,68,10.0,Medium,Low
4731,13,86,,Medium,Low
4732,20,62,5.0,High,Medium
4733,14,63,9.0,High,High
4734,23,82,7.0,Low,Medium
4735,22,64,6.0,High,Medium
4736,26,61,9.0,High,Medium
4737,15,67,5.0,High,High
4738,20,83,7.0,High,Medium
4739,12,88,5.0,Low,Medium
4740,24,68,8.0,Medium,Medium
4741,23,87,10.0,High,High
4742,23,67,7.0,High,High
4743,20,85,7.0,Medium,Medium
4744,22,76,11.0,Medium,Medium
4745,30,86,9.0,High,Medium
4746,18,100,11.0,High,Medium
4747,21,98,8.0,Medium,Medium
4748,13,60,8.0,Low,High
4749,15,95,10.0,High,Medium
4750,21,63,8.0,High,Medium
4751,27,98,8.0,High,High
4752,18,71,5.0,High,Low
4753,19,75,11.0,Medium,High
4754,18,64,9.0,High,Medium
4755,17,64,8.0,High,High
4756,22,89,9.0,Medium,High
4757,11,98,6.0,High,High
4758,28,84,7.0,High,Medium
4759,16,89,9.0,High,Medium
4760,24,90,8.0,Medium,High
4761,12,71,9.0,Medium,Low
4762,24,62,8.0,Medium,High
4763,24,60,9.0,Medium,Medium
4764,22,74,6.0,Medium,Low
4765,14,70,10.0,Medium,Medium
4766,21,62,7.0,Medium,Low
4767,13,67,8.0,High,High
4768,18,65,7.0,Medium,High
4769,26,97,8.0,Medium,Medium
4770,25,66,8.0,Medium,High
4771,20,82,9.0,Low,Medium
4772,14,84,9.0,High,High
4773,24,82,9.0,Medium,High
4774,20,64,7.0,Medium,Medium
4775,6,73,9.0,Medium,Medium
4776,25,62,,Medium,Medium
4777,20,76,8.0,Medium,High
4778,27,68,9.0,Low,Medium
4779,13,82,6.0,Medium,High
4780,1,88,5.0,Medium,High
4781,22,81,10.0,High,Medium
4782,22,77,8.0,Medium,High
4783,10,75,9.0,Medium,Medium
4784,14,94,7.0,Low,Medium
4785,37,69,10.0,Medium,High
4786,18,89,9.0,Medium,Low
4787,24,90,8.0,Low,Medium
4788,16,77,8.0,Medium,Medium
4789,7,72,5.0,Medium,Medium
4790,19,79,9.0,Medium,High
4791,18,64,10.0,Medium,High
4792,18,62,8.0,High,Medium
4793,19,64,8.0,Medium,Medium
4794,22,67,8.0,Medium,High
4795,19,80,10.0,High,Medium
4796,12,94,10.0,Medium,Low
4797,23,69,7.0,Medium,High
4798,8,97,9.0,Medium,High
4799,8,98,8.0,Low,Medium
4800,24,98,9.0,Medium,High
4801,23,94,7.0,High,Medium
4802,20,75,10.0,Medium,Medium
4803,12,63,9.0,Medium,Medium
4804,16,83,10.0,Medium,Medium
4805,18,82,6.0,Medium,Medium
4806,10,94,6.0,Medium,High
4807,16,100,11.0,Medium,High
4808,24,80,10.0,Medium,Medium
4809,29,74,7.0,Medium,High
4810,17,67,9.0,High,Medium
4811,25,60,7.0,Medium,Low
4812,9,80,5.0,Medium,Low
4813,24,82,5.0,Medium,Medium
4814,15,93,8.0,Medium,Medium
4815,22,80,10.0,Medium,High
4816,19,97,10.0,High,Medium
4817,28,85,10.0,Medium,Medium
4818,15,94,9.0,Medium,High
4819,24,66,8.0,High,Medium
4820,18,94,10.0,Low,Medium
4821,19,87,5.0,High,Medium
4822,19,67,9.0,Medium,Low
4823,15,68,6.0,Medium,High
4824,20,97,7.0,High,Low
4825,20,61,,High,Medium
4826,21,79,9.0,Medium,Medium
4827,21,73,7.0,Medium,Medium
4828,25,87,9.0,Medium,Medium
4829,26,94,9.0,Low,Medium
4830,14,74,8.0,High,Medium
4831,25,77,8.0,Low,Medium
4832,13,99,11.0,Medium,Medium
4833,24,91,8.0,High,High
4834,24,96,8.0,High,High
4835,9,78,8.0,Medium,Medium
4836,21,69,8.0,High,Low
4837,17,76,9.0,Medium,Medium
4838,15,89,,High,Low
4839,28,64,8.0,Medium,Medium
4840,16,71,7.0,High,Low
4841,15,62,11.0,Low,High
4842,20,77,8.0,Medium,Low
4843,24,93,5.0,Medium,High
4844,19,61,11.0,High,Low
4845,27,87,10.0,High,Medium
4846,23,97,10.0,Medium,High
4847,7,69,10.0,Low,Medium
4848,17,88,11.0,Medium,High
4849,17,99,6.0,Medium,Medium
4850,23,98,7.0,Medium,High
4851,4,69,7.0,Medium,High
4852,35,64,,Medium,Low
4853,23,66,8.0,Medium,High
4854,21,88,7.0,High,Low
4855,27,89,6.0,Medium,Medium
4856,34,87,7.0,Medium,Low
4857,25,73,8.0,Medium,Low
4858,26,67,10.0,Medium,Medium
4859,21,83,7.0,Medium,Medium
4860,19,79,9.0,Medium,High
4861,17,89,6.0,Low,Medium
4862,15,78,5.0,Medium,High
4863,16,74,8.0,Medium,Low
4864,12,72,7.0,Low,Low
4865,20,68,7.0,Medium,High
4866,10,71,7.0,Medium,High
4867,21,64,7.0,Low,High
4868,20,74,7.0,Low,Medium
4869,21,61,7.0,Medium,Medium
4870,17,67,6.0,High,Low
4871,38,90,5.0,High,Medium
4872,28,73,5.0,Low,Medium
4873,13,87,11.0,Low,Medium
4874,21,89,8.0,Low,Medium
4875,16,83,10.0,Medium,High
4876,14,98,8.0,Medium,High
4877,12,61,8.0,Medium,Medium
4878,23,90,8.0,High,Medium
4879,16,98,9.0,Medium,Low
4880,26,94,6.0,High,Low
4881,26,67,7.0,Low,High
4882,28,73,8.0,Low,Medium
4883,15,67,5.0,Medium,High
4884,23,84,10.0,Low,Low
4885,24,88,10.0,High,High
4886,17,73,5.0,Medium,Low
4887,15,82,7.0,Medium,High
4888,30,88,8.0,Medium,Medium
4889,21,77,9.0,Medium,Low
4890,24,94,10.0,Low,Medium
4891,15,91,7.0,Medium,Low
4892,13,63,11.0,Medium,Medium
4893,17,85,8.0,High,High
4894,19,69,8.0,Medium,Medium
4895,14,82,9.0,Medium,Medium
4896,20,98,8.0,Low,High
4897,10,95,8.0,High,Medium
4898,13,76,11.0,Low,Medium
4899,24,72,8.0,High,High
4900,24,69,7.0,Medium,Low
